state,city,city_url,provider_urls_found,new_provider_urls_added,already_known_provider_urls,providers_scraped,duplicates_skipped,failed,status,notes
virginia,stafford,/provider/virginia/stafford/,7,7,,,,,success,
virginia,stanley,/provider/virginia/stanley/,,,,,,,success,
virginia,sterling,/provider/virginia/sterling/,7,7,,,,,success,
virginia,virginia beach,/provider/virginia/virginia-beach/,18,18,,,,,success,
virginia,victoria,/provider/virginia/victoria/,1,1,,,,,success,
virginia,vienna,/provider/virginia/vienna/,4,4,,,,,success,
virginia,tazewell,/provider/virginia/tazewell/,1,1,,,,,success,
virginia,vansant,/provider/virginia/vansant/,2,2,,,,,success,
virginia,warrenton,/provider/virginia/warrenton/,5,5,,,,,success,
virginia,tappahannock,/provider/virginia/tappahannock/,2,2,,,,,success,
virginia,suffolk,/provider/virginia/suffolk/,4,4,,,,,success,
virginia,weber city,/provider/virginia/weber-city/,1,1,,,,,success,
virginia,winchester,/provider/virginia/winchester/,7,7,,,,,success,
virginia,west point,/provider/virginia/west-point/,,,,,,,success,
virginia,warsaw,/provider/virginia/warsaw/,1,1,,,,,success,
virginia,williamsburg,/provider/virginia/williamsburg/,5,5,,,,,success,
virginia,woodlawn,/provider/virginia/woodlawn/,,,,,,,success,
virginia,waverly,/provider/virginia/waverly/,1,1,,,,,success,
virginia,woodbridge,/provider/virginia/woodbridge/,7,7,,,,,success,
washington,anacortes,/provider/washington/anacortes/,2,2,,,,,success,
washington,bellevue,/provider/washington/bellevue/,13,13,,,,,success,
virginia,yorktown,/provider/virginia/yorktown/,1,1,,,,,success,
virginia,wytheville,/provider/virginia/wytheville/,1,1,,,,,success,
washington,airway heights,/provider/washington/airway-heights/,1,1,,,,,success,
washington,aberdeen,/provider/washington/aberdeen/,1,1,,,,,success,
virginia,woodstock,/provider/virginia/woodstock/,,,,,,,success,
washington,arlington,/provider/washington/arlington/,4,4,,,,,success,
washington,bothell,/provider/washington/bothell/,3,3,,,,,success,
washington,bonney lake,/provider/washington/bonney-lake/,1,1,,,,,success,
washington,burien,/provider/washington/burien/,1,1,,,,,success,
washington,bellingham,/provider/washington/bellingham/,7,7,,,,,success,
washington,burlington,/provider/washington/burlington/,3,3,,,,,success,
washington,buckley,/provider/washington/buckley/,1,1,,,,,success,
washington,blaine,/provider/washington/blaine/,,,,,,,success,
washington,bremerton,/provider/washington/bremerton/,2,2,,,,,success,
washington,clarkston,/provider/washington/clarkston/,1,1,,,,,success,
washington,chewelah,/provider/washington/chewelah/,2,2,,,,,success,
washington,chehalis,/provider/washington/chehalis/,2,2,,,,,success,
washington,connell,/provider/washington/connell/,1,1,,,,,success,
washington,chelan,/provider/washington/chelan/,1,1,,,,,success,
washington,colville,/provider/washington/colville/,2,2,,,,,success,
washington,centralia,/provider/washington/centralia/,1,1,,,,,success,
washington,colfax,/provider/washington/colfax/,1,1,,,,,success,
washington,eastsound,/provider/washington/eastsound/,1,1,,,,,success,
washington,ellensburg,/provider/washington/ellensburg/,2,2,,,,,success,
washington,federal way,/provider/washington/federal-way/,4,4,,,,,success,
washington,everett,/provider/washington/everett/,10,10,,,,,success,
washington,ephrata,/provider/washington/ephrata/,1,1,,,,,success,
washington,edmonds,/provider/washington/edmonds/,2,2,,,,,success,
washington,dayton,/provider/washington/dayton/,1,1,,,,,success,
washington,davenport,/provider/washington/davenport/,1,1,,,,,success,
washington,ferndale,/provider/washington/ferndale/,2,2,,,,,success,
washington,gig harbor,/provider/washington/gig-harbor/,3,3,,,,,success,
washington,grandview,/provider/washington/grandview/,1,1,,,,,success,
washington,hoquiam,/provider/washington/hoquiam/,1,1,,,,,success,
washington,forks,/provider/washington/forks/,1,1,,,,,success,
washington,goldendale,/provider/washington/goldendale/,1,1,,,,,success,
washington,fife,/provider/washington/fife/,1,1,,,,,success,
washington,friday harbor,/provider/washington/friday-harbor/,1,1,,,,,success,
washington,kent,/provider/washington/kent/,7,7,,,,,success,
washington,lake stevens,/provider/washington/lake-stevens/,1,1,,,,,success,
washington,lacey,/provider/washington/lacey/,4,4,,,,,success,
washington,kennewick,/provider/washington/kennewick/,3,3,,,,,success,
washington,lakewood,/provider/washington/lakewood/,1,1,,,,,success,
washington,longview,/provider/washington/longview/,2,2,,,,,success,
washington,kirkland,/provider/washington/kirkland/,4,4,,,,,success,
washington,issaquah,/provider/washington/issaquah/,4,4,,,,,success,
washington,lopez island,/provider/washington/lopez-island/,,,,,,,success,
washington,lynden,/provider/washington/lynden/,1,1,,,,,success,
washington,mercer island,/provider/washington/mercer-island/,1,1,,,,,success,
washington,morton,/provider/washington/morton/,1,1,,,,,success,
washington,mill creek,/provider/washington/mill-creek/,2,2,,,,,success,
washington,marysville,/provider/washington/marysville/,1,1,,,,,success,
washington,lynnwood,/provider/washington/lynnwood/,4,4,,,,,success,
washington,maple valley,/provider/washington/maple-valley/,1,1,,,,,success,
washington,moses lake,/provider/washington/moses-lake/,4,4,,,,,success,
washington,oak harbor,/provider/washington/oak-harbor/,1,1,,,,,success,
washington,olympia,/provider/washington/olympia/,4,4,,,,,success,
washington,omak,/provider/washington/omak/,1,1,,,,,success,
washington,othello,/provider/washington/othello/,1,1,,,,,success,
washington,mukilteo,/provider/washington/mukilteo/,1,1,,,,,success,
washington,nine mile falls,/provider/washington/nine-mile-falls/,1,1,,,,,success,
washington,mount vernon,/provider/washington/mount-vernon/,4,4,,,,,success,
washington,puyallup,/provider/washington/puyallup/,7,7,,,,,success,
washington,pasco,/provider/washington/pasco/,2,2,,,,,success,
washington,poulsbo,/provider/washington/poulsbo/,2,2,,,,,success,
washington,pullman,/provider/washington/pullman/,2,2,,,,,success,
washington,prosser,/provider/washington/prosser/,2,2,,,,,success,
washington,port townsend,/provider/washington/port-townsend/,1,1,,,,,success,
washington,port orchard,/provider/washington/port-orchard/,1,1,,,,,success,
washington,quincy,/provider/washington/quincy/,1,1,,,,,success,
washington,redmond,/provider/washington/redmond/,6,6,,,,,success,
washington,shelton,/provider/washington/shelton/,1,1,,,,,success,
washington,seattle,/provider/washington/seattle/,31,31,,,,,success,
washington,renton,/provider/washington/renton/,4,4,,,,,success,
washington,seatac,/provider/washington/seatac/,1,1,,,,,success,
washington,sedro woolley,/provider/washington/sedro-woolley/,1,1,,,,,success,
washington,richland,/provider/washington/richland/,4,4,,,,,success,
washington,shoreline,/provider/washington/shoreline/,3,3,,,,,success,
washington,snohomish,/provider/washington/snohomish/,3,3,,,,,success,
washington,spokane,/provider/washington/spokane/,13,13,,,,,success,
washington,silverdale,/provider/washington/silverdale/,2,2,,,,,success,
washington,springdale,/provider/washington/springdale/,1,1,,,,,success,
washington,tacoma,/provider/washington/tacoma/,6,6,,,,,success,
washington,spokane valley,/provider/washington/spokane-valley/,6,6,,,,,success,
washington,sunnyside,/provider/washington/sunnyside/,3,3,,,,,success,
washington,sultan,/provider/washington/sultan/,1,1,,,,,success,
washington,tukwila,/provider/washington/tukwila/,2,2,,,,,success,
washington,wenatchee,/provider/washington/wenatchee/,2,2,,,,,success,
washington,vancouver,/provider/washington/vancouver/,23,23,,,,,success,
washington,toppenish,/provider/washington/toppenish/,2,2,,,,,success,
washington,walla walla,/provider/washington/walla-walla/,3,3,,,,,success,
washington,woodinville,/provider/washington/woodinville/,1,1,,,,,success,
washington,union gap,/provider/washington/union-gap/,1,1,,,,,success,
washington,white salmon,/provider/washington/white-salmon/,1,1,,,,,success,
washington,yakima,/provider/washington/yakima/,7,7,,,,,success,
west-virginia,berkeley springs,/provider/west-virginia/berkeley-springs/,2,2,,,,,success,
west-virginia,baker,/provider/west-virginia/baker/,1,1,,,,,success,
west-virginia,belington,/provider/west-virginia/belington/,1,1,,,,,success,
washington,yelm,/provider/washington/yelm/,1,1,,,,,success,
west-virginia,beckley,/provider/west-virginia/beckley/,4,4,,,,,success,
west-virginia,blacksville,/provider/west-virginia/blacksville/,1,1,,,,,success,
west-virginia,athens,/provider/west-virginia/athens/,1,1,,,,,success,
west-virginia,camden on gauley,/provider/west-virginia/camden-on-gauley/,1,1,,,,,success,
west-virginia,burnsville,/provider/west-virginia/burnsville/,1,1,,,,,success,
west-virginia,bridgeport,/provider/west-virginia/bridgeport/,3,3,,,,,success,
west-virginia,buckeye,/provider/west-virginia/buckeye/,1,1,,,,,success,
west-virginia,bruceton mills,/provider/west-virginia/bruceton-mills/,1,1,,,,,success,
west-virginia,buckhannon,/provider/west-virginia/buckhannon/,2,2,,,,,success,
west-virginia,chapmanville,/provider/west-virginia/chapmanville/,1,1,,,,,success,
west-virginia,charles town,/provider/west-virginia/charles-town/,1,1,,,,,success,
west-virginia,charleston,/provider/west-virginia/charleston/,3,3,,,,,success,
west-virginia,craigsville,/provider/west-virginia/craigsville/,,,,,,,success,
west-virginia,crab orchard,/provider/west-virginia/crab-orchard/,1,1,,,,,success,
west-virginia,cross lanes,/provider/west-virginia/cross-lanes/,1,1,,,,,success,
west-virginia,clay,/provider/west-virginia/clay/,1,1,,,,,success,
west-virginia,dawes,/provider/west-virginia/dawes/,,,,,,,success,
west-virginia,clendenin,/provider/west-virginia/clendenin/,,,,,,,success,
west-virginia,clarksburg,/provider/west-virginia/clarksburg/,1,1,,,,,success,
west-virginia,franklin,/provider/west-virginia/franklin/,1,1,,,,,success,
west-virginia,dunbar,/provider/west-virginia/dunbar/,1,1,,,,,success,
west-virginia,fairmont,/provider/west-virginia/fairmont/,4,4,,,,,success,
west-virginia,east white sulphur springs,/provider/west-virginia/east-white-sulphur-springs/,1,1,,,,,success,
west-virginia,elizbeth,/provider/west-virginia/elizbeth/,1,1,,,,,success,
west-virginia,follansbee,/provider/west-virginia/follansbee/,1,1,,,,,success,
west-virginia,gallipolis ferry,/provider/west-virginia/gallipolis-ferry/,1,1,,,,,success,
west-virginia,elkins,/provider/west-virginia/elkins/,3,3,,,,,success,
west-virginia,huntington,/provider/west-virginia/huntington/,8,8,,,,,success,
west-virginia,harman,/provider/west-virginia/harman/,1,1,,,,,success,
west-virginia,glenville,/provider/west-virginia/glenville/,1,1,,,,,success,
west-virginia,grafton,/provider/west-virginia/grafton/,1,1,,,,,success,
west-virginia,harpers ferry,/provider/west-virginia/harpers-ferry/,,,,,,,success,
west-virginia,glen dale,/provider/west-virginia/glen-dale/,1,1,,,,,success,
west-virginia,hinton,/provider/west-virginia/hinton/,,,,,,,success,
west-virginia,gary,/provider/west-virginia/gary/,1,1,,,,,success,
west-virginia,logan,/provider/west-virginia/logan/,2,2,,,,,success,
west-virginia,kingwood,/provider/west-virginia/kingwood/,,,,,,,success,
west-virginia,lewisburg,/provider/west-virginia/lewisburg/,2,2,,,,,success,
west-virginia,inwood,/provider/west-virginia/inwood/,1,1,,,,,success,
west-virginia,mannington,/provider/west-virginia/mannington/,,,,,,,success,
west-virginia,hurricane,/provider/west-virginia/hurricane/,3,3,,,,,success,
west-virginia,madison,/provider/west-virginia/madison/,,,,,,,success,
west-virginia,kermit,/provider/west-virginia/kermit/,1,1,,,,,success,
west-virginia,moorefield,/provider/west-virginia/moorefield/,1,1,,,,,success,
west-virginia,mill creek,/provider/west-virginia/mill-creek/,1,1,,,,,success,
west-virginia,morgantown,/provider/west-virginia/morgantown/,5,5,,,,,success,
west-virginia,marlinton,/provider/west-virginia/marlinton/,1,1,,,,,success,
west-virginia,nitro,/provider/west-virginia/nitro/,1,1,,,,,success,
west-virginia,new martinsville,/provider/west-virginia/new-martinsville/,2,2,,,,,success,
west-virginia,meadow bridge,/provider/west-virginia/meadow-bridge/,,,,,,,success,
west-virginia,martinsburg,/provider/west-virginia/martinsburg/,4,4,,,,,success,
west-virginia,parkersburg,/provider/west-virginia/parkersburg/,3,3,,,,,success,
west-virginia,piedmont,/provider/west-virginia/piedmont/,1,1,,,,,success,
west-virginia,peterstown,/provider/west-virginia/peterstown/,,,,,,,success,
west-virginia,philippi,/provider/west-virginia/philippi/,,,,,,,success,
west-virginia,petersburg,/provider/west-virginia/petersburg/,1,1,,,,,success,
west-virginia,point pleasant,/provider/west-virginia/point-pleasant/,2,2,,,,,success,
west-virginia,parsons,/provider/west-virginia/parsons/,,,,,,,success,
west-virginia,princeton,/provider/west-virginia/princeton/,2,2,,,,,success,
west-virginia,ripley,/provider/west-virginia/ripley/,1,1,,,,,success,
west-virginia,ravenswood,/provider/west-virginia/ravenswood/,1,1,,,,,success,
west-virginia,rainelle,/provider/west-virginia/rainelle/,1,1,,,,,success,
west-virginia,ridgeley,/provider/west-virginia/ridgeley/,1,1,,,,,success,
west-virginia,romney,/provider/west-virginia/romney/,1,1,,,,,success,
west-virginia,reedsville,/provider/west-virginia/reedsville/,1,1,,,,,success,
west-virginia,salem,/provider/west-virginia/salem/,1,1,,,,,success,
west-virginia,ranson,/provider/west-virginia/ranson/,1,1,,,,,success,
west-virginia,spencer,/provider/west-virginia/spencer/,1,1,,,,,success,
west-virginia,summersville,/provider/west-virginia/summersville/,2,2,,,,,success,
west-virginia,south charleston,/provider/west-virginia/south-charleston/,3,3,,,,,success,
west-virginia,thornton,/provider/west-virginia/thornton/,1,1,,,,,success,
west-virginia,vienna,/provider/west-virginia/vienna/,1,1,,,,,success,
west-virginia,sutton,/provider/west-virginia/sutton/,2,2,,,,,success,
west-virginia,springfield,/provider/west-virginia/springfield/,1,1,,,,,success,
west-virginia,shinnston,/provider/west-virginia/shinnston/,1,1,,,,,success,
west-virginia,wheeling,/provider/west-virginia/wheeling/,2,2,,,,,success,
west-virginia,weston,/provider/west-virginia/weston/,4,4,,,,,success,
west-virginia,wayne,/provider/west-virginia/wayne/,1,1,,,,,success,
west-virginia,westover,/provider/west-virginia/westover/,1,1,,,,,success,
west-virginia,west union,/provider/west-virginia/west-union/,2,2,,,,,success,
west-virginia,webster springs,/provider/west-virginia/webster-springs/,1,1,,,,,success,
west-virginia,wellsburg,/provider/west-virginia/wellsburg/,1,1,,,,,success,
west-virginia,weirton,/provider/west-virginia/weirton/,1,1,,,,,success,
wisconsin,beloit,/provider/wisconsin/beloit/,1,1,,,,,success,
wisconsin,barron,/provider/wisconsin/barron/,,,,,,,success,
wisconsin,antigo,/provider/wisconsin/antigo/,1,1,,,,,success,
wisconsin,appleton,/provider/wisconsin/appleton/,7,7,,,,,success,
wisconsin,ashwaubenon,/provider/wisconsin/ashwaubenon/,2,2,,,,,success,
west-virginia,williamson,/provider/west-virginia/williamson/,1,1,,,,,success,
wisconsin,beaver dam,/provider/wisconsin/beaver-dam/,1,1,,,,,success,
wisconsin,berlin,/provider/wisconsin/berlin/,1,1,,,,,success,
wisconsin,cashton,/provider/wisconsin/cashton/,1,1,,,,,success,
wisconsin,bloomer,/provider/wisconsin/bloomer/,,,,,,,success,
wisconsin,boscobel,/provider/wisconsin/boscobel/,1,1,,,,,success,
wisconsin,black river falls,/provider/wisconsin/black-river-falls/,3,3,,,,,success,
wisconsin,blanchardville,/provider/wisconsin/blanchardville/,1,1,,,,,success,
wisconsin,cadott,/provider/wisconsin/cadott/,1,1,,,,,success,
wisconsin,brookfield,/provider/wisconsin/brookfield/,6,6,,,,,success,
wisconsin,chippewa falls,/provider/wisconsin/chippewa-falls/,2,2,,,,,success,
wisconsin,crivitz,/provider/wisconsin/crivitz/,1,1,,,,,success,
wisconsin,eau claire,/provider/wisconsin/eau-claire/,7,7,,,,,success,
wisconsin,de pere,/provider/wisconsin/de-pere/,2,2,,,,,success,
wisconsin,elkhorn,/provider/wisconsin/elkhorn/,2,2,,,,,success,
wisconsin,crandon,/provider/wisconsin/crandon/,1,1,,,,,success,
wisconsin,cudahy,/provider/wisconsin/cudahy/,1,1,,,,,success,
wisconsin,dodgeville,/provider/wisconsin/dodgeville/,1,1,,,,,success,
wisconsin,edgerton,/provider/wisconsin/edgerton/,1,1,,,,,success,
wisconsin,germantown,/provider/wisconsin/germantown/,2,2,,,,,success,
wisconsin,glendale,/provider/wisconsin/glendale/,,,,,,,success,
wisconsin,fort atkinson,/provider/wisconsin/fort-atkinson/,1,1,,,,,success,
wisconsin,friendship,/provider/wisconsin/friendship/,1,1,,,,,success,
wisconsin,gilman,/provider/wisconsin/gilman/,1,1,,,,,success,
wisconsin,franklin,/provider/wisconsin/franklin/,2,2,,,,,success,
wisconsin,glenwood city,/provider/wisconsin/glenwood-city/,1,1,,,,,success,
wisconsin,fond du lac,/provider/wisconsin/fond-du-lac/,1,1,,,,,success,
wisconsin,hazel green,/provider/wisconsin/hazel-green/,1,1,,,,,success,
wisconsin,green lake,/provider/wisconsin/green-lake/,1,1,,,,,success,
wisconsin,green bay,/provider/wisconsin/green-bay/,15,15,,,,,success,
wisconsin,highland,/provider/wisconsin/highland/,1,1,,,,,success,
wisconsin,hillsboro,/provider/wisconsin/hillsboro/,1,1,,,,,success,
wisconsin,hubertus,/provider/wisconsin/hubertus/,1,1,,,,,success,
wisconsin,hartford,/provider/wisconsin/hartford/,1,1,,,,,success,
wisconsin,hayward,/provider/wisconsin/hayward/,1,1,,,,,success,
wisconsin,kenosha,/provider/wisconsin/kenosha/,5,5,,,,,success,
wisconsin,iron river,/provider/wisconsin/iron-river/,1,1,,,,,success,
wisconsin,janesville,/provider/wisconsin/janesville/,2,2,,,,,success,
wisconsin,kaukauna,/provider/wisconsin/kaukauna/,1,1,,,,,success,
wisconsin,kewaunee,/provider/wisconsin/kewaunee/,1,1,,,,,success,
wisconsin,hurley,/provider/wisconsin/hurley/,1,1,,,,,success,
wisconsin,kewaskum,/provider/wisconsin/kewaskum/,1,1,,,,,success,
wisconsin,hudson,/provider/wisconsin/hudson/,1,1,,,,,success,
wisconsin,la crosse,/provider/wisconsin/la-crosse/,3,3,,,,,success,
wisconsin,marinette,/provider/wisconsin/marinette/,2,2,,,,,success,
wisconsin,madison,/provider/wisconsin/madison/,9,9,,,,,success,
wisconsin,lena,/provider/wisconsin/lena/,1,1,,,,,success,
wisconsin,lake geneva,/provider/wisconsin/lake-geneva/,1,1,,,,,success,
wisconsin,marshfield,/provider/wisconsin/marshfield/,2,2,,,,,success,
wisconsin,manitowoc,/provider/wisconsin/manitowoc/,3,3,,,,,success,
wisconsin,lakewood,/provider/wisconsin/lakewood/,1,1,,,,,success,
wisconsin,milwaukee,/provider/wisconsin/milwaukee/,22,22,,,,,success,
wisconsin,medford,/provider/wisconsin/medford/,2,2,,,,,success,
wisconsin,menomonie,/provider/wisconsin/menomonie/,1,1,,,,,success,
wisconsin,mequon,/provider/wisconsin/mequon/,2,2,,,,,success,
wisconsin,menasha,/provider/wisconsin/menasha/,1,1,,,,,success,
wisconsin,merrill,/provider/wisconsin/merrill/,1,1,,,,,success,
wisconsin,menomonee falls,/provider/wisconsin/menomonee-falls/,2,2,,,,,success,
wisconsin,minong,/provider/wisconsin/minong/,1,1,,,,,success,
wisconsin,neenah,/provider/wisconsin/neenah/,2,2,,,,,success,
wisconsin,new berlin,/provider/wisconsin/new-berlin/,4,4,,,,,success,
wisconsin,muscoda,/provider/wisconsin/muscoda/,1,1,,,,,success,
wisconsin,mount pleasant,/provider/wisconsin/mount-pleasant/,1,1,,,,,success,
wisconsin,mondovi,/provider/wisconsin/mondovi/,1,1,,,,,success,
wisconsin,mukwonago,/provider/wisconsin/mukwonago/,1,1,,,,,success,
wisconsin,montfort,/provider/wisconsin/montfort/,1,1,,,,,success,
wisconsin,nekoosa,/provider/wisconsin/nekoosa/,1,1,,,,,success,
wisconsin,north fond du lac,/provider/wisconsin/north-fond-du-lac/,1,1,,,,,success,
wisconsin,oak creek,/provider/wisconsin/oak-creek/,2,2,,,,,success,
wisconsin,new richmond,/provider/wisconsin/new-richmond/,2,2,,,,,success,
wisconsin,oconto,/provider/wisconsin/oconto/,2,2,,,,,success,
wisconsin,norwalk,/provider/wisconsin/norwalk/,1,1,,,,,success,
wisconsin,new london,/provider/wisconsin/new-london/,2,2,,,,,success,
wisconsin,oconto falls,/provider/wisconsin/oconto-falls/,1,1,,,,,success,
wisconsin,oconomowoc,/provider/wisconsin/oconomowoc/,2,2,,,,,success,
wisconsin,phillips,/provider/wisconsin/phillips/,1,1,,,,,success,
wisconsin,peshtigo,/provider/wisconsin/peshtigo/,1,1,,,,,success,
wisconsin,onalaska,/provider/wisconsin/onalaska/,1,1,,,,,success,
wisconsin,park falls,/provider/wisconsin/park-falls/,1,1,,,,,success,
wisconsin,oshkosh,/provider/wisconsin/oshkosh/,7,7,,,,,success,
wisconsin,osceola,/provider/wisconsin/osceola/,1,1,,,,,success,
wisconsin,osseo,/provider/wisconsin/osseo/,1,1,,,,,success,
wisconsin,platteville,/provider/wisconsin/platteville/,1,1,,,,,success,
wisconsin,prairie du chien,/provider/wisconsin/prairie-du-chien/,1,1,,,,,success,
wisconsin,port washington,/provider/wisconsin/port-washington/,1,1,,,,,success,
wisconsin,racine,/provider/wisconsin/racine/,2,2,,,,,success,
wisconsin,plover,/provider/wisconsin/plover/,1,1,,,,,success,
wisconsin,prentice,/provider/wisconsin/prentice/,1,1,,,,,success,
wisconsin,pleasant prairie,/provider/wisconsin/pleasant-prairie/,1,1,,,,,success,
wisconsin,reedsburg,/provider/wisconsin/reedsburg/,2,2,,,,,success,
wisconsin,plymouth,/provider/wisconsin/plymouth/,,,,,,,success,
wisconsin,sheboygan,/provider/wisconsin/sheboygan/,2,2,,,,,success,
wisconsin,schofield,/provider/wisconsin/schofield/,2,2,,,,,success,
wisconsin,ripon,/provider/wisconsin/ripon/,2,2,,,,,success,
wisconsin,south milwaukee,/provider/wisconsin/south-milwaukee/,,,,,,,success,
wisconsin,seymour,/provider/wisconsin/seymour/,1,1,,,,,success,
wisconsin,somerset,/provider/wisconsin/somerset/,1,1,,,,,success,
wisconsin,rice lake,/provider/wisconsin/rice-lake/,1,1,,,,,success,
wisconsin,rhinelander,/provider/wisconsin/rhinelander/,2,2,,,,,success,
wisconsin,sturgeon bay,/provider/wisconsin/sturgeon-bay/,2,2,,,,,success,
wisconsin,stanley,/provider/wisconsin/stanley/,1,1,,,,,success,
wisconsin,sun prairie,/provider/wisconsin/sun-prairie/,2,2,,,,,success,
wisconsin,sussex,/provider/wisconsin/sussex/,1,1,,,,,success,
wisconsin,spring green,/provider/wisconsin/spring-green/,2,2,,,,,success,
wisconsin,stevens point,/provider/wisconsin/stevens-point/,1,1,,,,,success,
wisconsin,superior,/provider/wisconsin/superior/,1,1,,,,,success,
wisconsin,sparta,/provider/wisconsin/sparta/,1,1,,,,,success,
wisconsin,waukesha,/provider/wisconsin/waukesha/,7,7,,,,,success,
wisconsin,waupaca,/provider/wisconsin/waupaca/,1,1,,,,,success,
wisconsin,waterford,/provider/wisconsin/waterford/,,,,,,,success,
wisconsin,twin lakes,/provider/wisconsin/twin-lakes/,1,1,,,,,success,
wisconsin,wautoma,/provider/wisconsin/wautoma/,1,1,,,,,success,
wisconsin,tomah,/provider/wisconsin/tomah/,2,2,,,,,success,
wisconsin,watertown,/provider/wisconsin/watertown/,3,3,,,,,success,
wisconsin,wausau,/provider/wisconsin/wausau/,3,3,,,,,success,
wisconsin,wisconsin rapids,/provider/wisconsin/wisconsin-rapids/,1,1,,,,,success,
wisconsin,whitefish bay,/provider/wisconsin/whitefish-bay/,1,1,,,,,success,
wisconsin,wauwatosa,/provider/wisconsin/wauwatosa/,4,4,,,,,success,
wisconsin,west allis,/provider/wisconsin/west-allis/,2,2,,,,,success,
wisconsin,west bend,/provider/wisconsin/west-bend/,2,2,,,,,success,
wisconsin,weyauwega,/provider/wisconsin/weyauwega/,1,1,,,,,success,
wisconsin,westfield,/provider/wisconsin/westfield/,,,,,,,success,
wisconsin,whitehall,/provider/wisconsin/whitehall/,1,1,,,,,success,
wyoming,afton,/provider/wyoming/afton/,1,1,,,,,success,
wyoming,baggs,/provider/wyoming/baggs/,1,1,,,,,success,
wyoming,buffalo,/provider/wyoming/buffalo/,1,1,,,,,success,
wyoming,big piney,/provider/wyoming/big-piney/,1,1,,,,,success,
wyoming,cheyenne,/provider/wyoming/cheyenne/,10,10,,,,,success,
wyoming,casper,/provider/wyoming/casper/,11,11,,,,,success,
wyoming,basin,/provider/wyoming/basin/,1,1,,,,,success,
wisconsin,wonewoc,/provider/wisconsin/wonewoc/,1,1,,,,,success,
wyoming,glenrock,/provider/wyoming/glenrock/,1,1,,,,,success,
wyoming,gillette,/provider/wyoming/gillette/,8,8,,,,,success,
wyoming,douglas,/provider/wyoming/douglas/,,,,,,,success,
wyoming,evanston,/provider/wyoming/evanston/,2,2,,,,,success,
wyoming,green river,/provider/wyoming/green-river/,1,1,,,,,success,
wyoming,jackson,/provider/wyoming/jackson/,4,4,,,,,success,
wyoming,cody,/provider/wyoming/cody/,1,1,,,,,success,
wyoming,kemmerer,/provider/wyoming/kemmerer/,1,1,,,,,success,
wyoming,lusk,/provider/wyoming/lusk/,1,1,,,,,success,
wyoming,medicine bow,/provider/wyoming/medicine-bow/,1,1,,,,,success,
wyoming,lander,/provider/wyoming/lander/,1,1,,,,,success,
wyoming,lovell,/provider/wyoming/lovell/,1,1,,,,,success,
wyoming,laramie,/provider/wyoming/laramie/,5,5,,,,,success,
wyoming,pinedale,/provider/wyoming/pinedale/,1,1,,,,,success,
wyoming,newcastle,/provider/wyoming/newcastle/,2,2,,,,,success,
wyoming,mountain view,/provider/wyoming/mountain-view/,1,1,,,,,success,
wyoming,powell,/provider/wyoming/powell/,2,2,,,,,success,
wyoming,rawlins,/provider/wyoming/rawlins/,,,,,,,success,
wyoming,thayne,/provider/wyoming/thayne/,,,,,,,success,
wyoming,thermopolis,/provider/wyoming/thermopolis/,1,1,,,,,success,
wyoming,sheridan,/provider/wyoming/sheridan/,3,3,,,,,success,
wyoming,rock springs,/provider/wyoming/rock-springs/,5,5,,,,,success,
wyoming,torrington,/provider/wyoming/torrington/,,,,,,,success,
wyoming,riverton,/provider/wyoming/riverton/,1,1,,,,,success,
wyoming,wheatland,/provider/wyoming/wheatland/,,,,,,,success,
wyoming,wright,/provider/wyoming/wright/,1,1,,,,,success,
wyoming,worland,/provider/wyoming/worland/,2,2,,,,,success,
wyoming,yellowstone national park,/provider/wyoming/yellowstone-national-park/,,,,,,,success,
